VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,trip_duration
2,2017-03-10 14:32:36,2017-03-10 14:56:48,1,7.610570000000001,1,N,261,142,2,19.5,0.0,0.5,0.0,0.0,0.3,20.3,24.2
2,2017-03-10 14:32:36,2017-03-10 14:37:06,1,1.4802799999999998,1,N,237,236,1,5.0,0.0,0.5,0.87,0.0,0.3,6.67,4.5
2,2017-03-10 14:32:36,2017-03-10 14:40:31,1,1.43201,1,N,142,230,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8,7.916666666666668
2,2017-03-10 14:32:36,2017-03-10 14:37:41,5,1.6411799999999999,1,N,236,263,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3,5.083333333333333
1,2017-03-10 14:32:37,2017-03-10 14:40:48,1,1.7699,1,N,170,161,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8,8.183333333333334
2,2017-03-10 14:32:37,2017-03-10 14:37:08,1,2.13997,1,N,237,236,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8,4.516666666666667
2,2017-03-10 14:32:37,2017-03-10 14:57:07,1,11.95487,1,N,68,196,2,24.5,0.0,0.5,0.0,5.54,0.3,30.84,24.5
1,2017-03-10 14:32:38,2017-03-10 14:51:27,1,7.8841,1,N,233,231,1,18.5,0.0,0.5,2.0,0.0,0.3,21.3,18.816666666666666
1,2017-03-10 14:32:38,2017-03-10 14:45:07,1,2.8962,1,N,161,141,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8,12.483333333333333
1,2017-03-10 14:32:38,2017-03-10 14:43:29,1,3.3789,1,N,152,41,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3,10.85
2,2017-03-10 14:32:38,2017-03-10 14:46:52,1,3.84551,1,N,231,107,1,11.5,0.0,0.5,2.46,0.0,0.3,14.76,14.233333333333333
2,2017-03-10 14:32:38,2017-03-10 14:44:42,1,2.0917,1,N,186,246,1,9.0,0.0,0.5,0.0,0.0,0.3,9.8,12.066666666666665
1,2017-03-10 14:32:39,2017-03-10 14:38:18,1,1.609,1,N,237,236,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3,5.65
1,2017-03-10 14:32:39,2017-03-10 14:35:42,1,0.8045,1,N,68,48,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3,3.05
2,2017-03-10 14:32:39,2017-03-10 14:46:17,2,3.6524300000000003,1,N,170,140,2,11.5,0.0,0.5,0.0,0.0,0.3,12.3,13.633333333333333
2,2017-03-10 14:32:39,2017-03-10 14:41:32,1,1.59291,1,N,137,107,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3,8.883333333333333
1,2017-03-10 14:32:40,2017-03-10 14:39:51,2,1.2872,1,N,90,186,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3,7.183333333333334
2,2017-03-10 14:32:40,2017-03-10 14:58:20,1,3.97423,1,N,234,48,1,16.5,0.0,0.5,3.46,0.0,0.3,20.76,25.66666666666667
2,2017-03-10 14:32:40,2017-03-10 14:46:22,2,2.2686900000000003,1,N,142,164,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8,13.7
2,2017-03-10 14:32:40,2017-03-10 14:38:00,1,2.17215,1,N,137,79,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76,5.333333333333333
2,2017-03-10 14:32:40,2017-03-10 14:41:58,1,2.9283799999999998,1,N,161,234,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16,9.3
2,2017-03-10 14:32:40,2017-03-10 14:41:00,1,1.9951599999999998,1,N,43,238,1,7.5,0.0,0.5,2.08,0.0,0.3,10.38,8.333333333333334
2,2017-03-10 14:32:40,2017-03-10 14:42:15,1,1.89862,1,N,263,237,1,7.5,0.0,0.5,1.24,0.0,0.3,9.54,9.583333333333334
2,2017-03-10 14:32:40,2017-03-10 14:36:26,2,1.35156,1,N,234,90,1,5.0,0.0,0.5,1.45,0.0,0.3,7.25,3.7666666666666666
1,2017-03-10 14:32:41,2017-03-10 14:45:31,1,3.3789,1,N,186,211,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8,12.833333333333336
1,2017-03-10 14:32:41,2017-03-10 14:36:25,2,1.2872,1,N,48,50,1,5.0,0.0,0.5,1.15,0.0,0.3,6.95,3.733333333333333
1,2017-03-10 14:32:41,2017-03-10 14:52:21,1,2.7353,1,N,100,186,2,13.0,0.0,0.5,0.0,0.0,0.3,13.8,19.666666666666668
2,2017-03-10 14:32:41,2017-03-10 14:43:46,3,3.41108,1,N,42,75,1,9.5,0.0,0.5,2.06,0.0,0.3,12.36,11.083333333333336
2,2017-03-10 14:32:42,2017-03-10 14:37:01,1,0.6757799999999999,1,N,236,262,1,4.5,0.0,0.5,1.0,0.0,0.3,6.3,4.316666666666666
2,2017-03-10 14:32:42,2017-03-10 14:41:01,3,2.02734,1,N,137,234,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96,8.316666666666668
2,2017-03-10 14:32:42,2017-03-10 14:34:20,1,1.20675,1,N,132,132,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8,1.6333333333333333
2,2017-03-10 14:32:42,2017-03-10 14:40:19,1,1.81817,1,N,107,144,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36,7.616666666666667
1,2017-03-10 14:32:43,2017-03-10 14:47:36,1,4.3443000000000005,1,N,142,234,1,12.0,0.0,0.5,2.56,0.0,0.3,15.36,14.883333333333333
1,2017-03-10 14:32:43,2017-03-10 14:48:01,1,2.4135,1,N,79,68,2,10.5,0.0,0.5,0.0,0.0,0.3,11.3,15.300000000000002
1,2017-03-10 14:32:43,2017-03-10 14:56:30,1,4.9879,1,N,264,264,1,17.0,0.0,0.5,1.0,0.0,0.3,18.8,23.78333333333333
2,2017-03-10 14:32:43,2017-03-10 14:58:33,1,8.22199,1,N,148,263,1,20.0,0.0,0.5,5.2,0.0,0.3,26.0,25.83333333333333
1,2017-03-10 14:32:45,2017-03-10 14:47:08,1,2.8962,1,N,113,100,1,10.5,0.0,0.5,2.25,0.0,0.3,13.55,14.383333333333333
1,2017-03-10 14:32:45,2017-03-10 14:35:58,1,0.6436000000000001,1,N,141,236,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3,3.216666666666667
1,2017-03-10 14:32:45,2017-03-10 14:46:23,1,3.0571,1,N,249,230,1,10.5,0.0,0.5,1.7,0.0,0.3,13.0,13.633333333333333
2,2017-03-10 14:32:45,2017-03-10 14:43:19,2,1.7538099999999999,1,N,142,48,1,8.5,0.0,0.5,0.0,0.0,0.3,9.3,10.566666666666666
1,2017-03-10 14:32:46,2017-03-10 14:35:58,1,0.32180000000000003,1,N,236,236,1,4.0,0.0,0.5,0.95,0.0,0.3,5.75,3.2
1,2017-03-10 14:32:46,2017-03-10 15:23:07,1,18.9862,1,N,79,243,2,42.0,0.0,0.5,0.0,0.0,0.3,42.8,50.35
1,2017-03-10 14:32:46,2017-03-10 14:44:17,1,2.5744,1,N,107,186,1,9.5,0.0,0.5,2.05,0.0,0.3,12.35,11.516666666666667
1,2017-03-10 14:32:46,2017-03-10 15:28:34,1,29.9274,1,N,132,65,2,56.0,0.0,0.5,0.0,0.0,0.3,56.8,55.8
2,2017-03-10 14:32:46,2017-03-10 14:55:41,1,6.612990000000001,1,N,238,234,1,17.0,0.0,0.5,3.56,0.0,0.3,21.36,22.91666666666667
2,2017-03-10 14:32:46,2017-03-10 14:41:32,4,1.57682,1,N,263,236,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36,8.766666666666667
2,2017-03-10 14:32:46,2017-03-10 14:55:15,4,5.7602199999999995,1,N,161,211,1,16.5,0.0,0.5,3.46,0.0,0.3,20.76,22.48333333333333
2,2017-03-10 14:32:46,2017-03-10 14:52:47,1,4.07077,1,N,162,249,1,13.5,0.0,0.5,2.86,0.0,0.3,17.16,20.016666666666666
2,2017-03-10 14:32:46,2017-03-10 14:41:09,1,1.2872,1,N,88,13,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36,8.383333333333335
2,2017-03-10 14:32:46,2017-03-10 14:45:09,1,2.60658,1,N,90,144,1,9.5,0.0,0.5,2.58,0.0,0.3,12.88,12.383333333333333
1,2017-03-10 14:32:47,2017-03-10 14:43:04,1,1.7699,1,N,230,170,1,8.0,0.0,0.5,1.0,0.0,0.3,9.8,10.283333333333333
1,2017-03-10 14:32:47,2017-03-10 14:34:08,1,0.6436000000000001,1,N,255,256,1,3.5,0.0,0.5,0.85,0.0,0.3,5.15,1.35
1,2017-03-10 14:32:47,2017-03-10 14:39:51,1,1.4481,1,N,161,237,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8,7.066666666666666
1,2017-03-10 14:32:47,2017-03-10 14:38:53,1,1.4481,1,N,74,75,1,6.0,0.0,0.5,1.35,0.0,0.3,8.15,6.1
1,2017-03-10 14:32:47,2017-03-10 14:37:09,1,1.1263,1,N,90,249,1,5.0,0.0,0.5,1.7,0.0,0.3,7.5,4.366666666666666
2,2017-03-10 14:32:47,2017-03-10 14:50:57,1,3.25018,1,N,162,48,2,12.5,0.0,0.5,0.0,0.0,0.3,13.3,18.166666666666668
2,2017-03-10 14:32:47,2017-03-10 14:46:30,1,1.9468900000000002,1,N,230,237,1,9.5,0.0,0.5,2.06,0.0,0.3,12.36,13.716666666666667
2,2017-03-10 14:32:47,2017-03-10 14:47:23,1,2.9283799999999998,1,N,262,237,1,11.0,0.0,0.5,2.36,0.0,0.3,14.16,14.6
2,2017-03-10 14:32:47,2017-03-10 14:36:16,1,0.83668,1,N,151,166,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3,3.4833333333333334
1,2017-03-10 14:32:48,2017-03-10 14:38:15,2,1.9308,1,N,237,236,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8,5.45
1,2017-03-10 14:32:48,2017-03-10 14:34:02,1,0.4827,1,N,24,166,2,3.0,0.0,0.5,0.0,0.0,0.3,3.8,1.2333333333333334
1,2017-03-10 14:32:48,2017-03-10 14:36:33,1,0.8045,1,N,234,107,1,4.5,0.0,0.5,2.0,0.0,0.3,7.3,3.75
1,2017-03-10 14:32:49,2017-03-10 14:51:01,3,2.7353,1,N,186,230,2,12.0,0.0,0.5,0.0,0.0,0.3,12.8,18.2
1,2017-03-10 14:32:49,2017-03-10 14:39:13,1,1.7699,1,N,234,170,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3,6.4
1,2017-03-10 14:32:49,2017-03-10 14:45:48,1,3.5398,1,N,236,161,1,11.0,0.0,0.5,3.0,0.0,0.3,14.8,12.983333333333333
2,2017-03-10 14:32:49,2017-03-10 14:51:25,2,2.04343,1,N,161,48,1,12.0,0.0,0.5,1.28,0.0,0.3,14.08,18.6
2,2017-03-10 14:32:49,2017-03-10 14:44:31,2,1.52855,1,N,163,100,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16,11.7
2,2017-03-10 14:32:49,2017-03-10 14:45:51,1,2.20433,1,N,100,230,1,9.5,0.0,0.5,2.06,0.0,0.3,12.36,13.033333333333333
1,2017-03-10 14:32:50,2017-03-10 14:42:05,1,2.2526,1,N,114,231,1,8.0,0.0,0.5,1.75,0.0,0.3,10.55,9.25
1,2017-03-10 14:32:50,2017-03-10 14:48:14,2,2.7353,1,N,264,237,2,11.0,0.0,0.5,0.0,0.0,0.3,11.8,15.400000000000002
1,2017-03-10 14:32:50,2017-03-10 14:44:25,1,2.7353,1,N,239,230,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3,11.583333333333336
2,2017-03-10 14:32:50,2017-03-10 14:46:25,1,3.10537,1,N,68,161,1,10.5,0.0,0.5,2.0,0.0,0.3,13.3,13.583333333333336
2,2017-03-10 14:32:50,2017-03-10 14:42:52,4,1.7859900000000002,1,N,234,68,1,8.0,0.0,0.5,2.64,0.0,0.3,11.44,10.033333333333333
2,2017-03-10 14:32:50,2017-03-10 14:34:59,1,0.54706,1,N,100,186,2,3.5,0.0,0.5,0.0,0.0,0.3,4.3,2.15
2,2017-03-10 14:32:51,2017-03-10 14:48:43,1,4.73046,1,N,48,236,1,13.0,0.0,0.5,2.76,0.0,0.3,16.56,15.866666666666667
2,2017-03-10 14:32:51,2017-03-10 14:47:25,1,1.57682,1,N,234,186,1,10.0,0.0,0.5,2.16,0.0,0.3,12.96,14.566666666666665
2,2017-03-10 14:32:51,2017-03-10 14:52:56,1,10.4585,1,N,75,232,2,21.5,0.0,0.5,0.0,0.0,0.3,22.3,20.08333333333333
2,2017-03-10 14:32:51,2017-03-10 14:47:49,2,3.44326,1,N,238,230,1,11.5,0.0,0.5,2.46,0.0,0.3,14.76,14.966666666666667
1,2017-03-10 14:32:52,2017-03-10 14:55:43,1,3.7007,1,N,162,90,1,14.5,0.0,0.5,3.8,0.0,0.3,19.1,22.85
1,2017-03-10 14:32:52,2017-03-10 14:37:29,1,1.609,1,N,231,13,1,5.5,0.0,0.5,0.7,0.0,0.3,7.0,4.616666666666666
1,2017-03-10 14:32:52,2017-03-10 14:58:59,2,5.1488000000000005,1,N,107,48,2,18.0,0.0,0.5,0.0,0.0,0.3,18.8,26.11666666666667
1,2017-03-10 14:32:52,2017-03-10 14:38:08,1,1.2872,1,N,68,249,1,5.5,0.0,0.5,1.25,0.0,0.3,7.55,5.266666666666667
2,2017-03-10 14:32:52,2017-03-10 14:35:18,2,0.83668,1,N,264,264,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8,2.433333333333333
2,2017-03-10 14:32:52,2017-03-10 14:45:56,2,1.4641899999999999,1,N,48,162,1,9.0,0.0,0.5,1.5,0.0,0.3,11.3,13.066666666666665
2,2017-03-10 14:32:52,2017-03-10 14:51:29,1,7.948460000000002,1,N,146,4,1,18.0,0.0,0.5,3.76,0.0,0.3,22.56,18.616666666666667
2,2017-03-10 14:32:53,2017-03-10 14:40:47,6,1.43201,1,N,163,141,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3,7.900000000000001
2,2017-03-10 14:32:53,2017-03-10 14:36:46,2,1.31938,1,N,239,238,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8,3.8833333333333337
2,2017-03-10 14:32:53,2017-03-10 14:41:47,1,1.86644,1,N,143,163,1,7.5,0.0,0.5,1.0,0.0,0.3,9.3,8.9
1,2017-03-10 14:32:54,2017-03-10 14:36:02,1,0.9654,1,N,170,170,1,4.5,0.0,0.5,1.7,0.0,0.3,7.0,3.1333333333333333
2,2017-03-10 14:32:54,2017-03-10 14:37:59,1,1.09412,1,N,237,237,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56,5.083333333333333
2,2017-03-10 14:32:54,2017-03-10 14:43:07,1,4.79482,1,N,87,79,1,11.5,0.0,0.5,1.0,0.0,0.3,13.3,10.216666666666667
2,2017-03-10 14:32:54,2017-03-10 14:49:12,1,11.77788,1,N,13,140,1,22.0,0.0,0.5,3.0,0.0,0.3,25.8,16.3
1,2017-03-10 14:32:55,2017-03-10 14:43:24,1,2.7353,1,N,107,114,1,9.0,0.0,0.5,2.45,0.0,0.3,12.25,10.483333333333333
1,2017-03-10 14:32:55,2017-03-10 14:40:57,1,1.609,1,N,114,211,1,6.5,0.0,0.5,1.0,0.0,0.3,8.3,8.033333333333335
1,2017-03-10 14:32:55,2017-03-10 14:37:26,1,1.2872,1,N,237,236,1,5.0,0.0,0.5,1.15,0.0,0.3,6.95,4.516666666666667
1,2017-03-10 14:32:55,2017-03-10 14:41:43,1,1.1263,1,N,161,163,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8,8.8
2,2017-03-10 14:32:55,2017-03-10 14:51:18,1,3.9903199999999996,1,N,144,234,1,13.0,0.0,0.5,4.14,0.0,0.3,17.94,18.383333333333333
1,2017-03-10 14:32:56,2017-03-10 14:45:09,1,3.5398,1,N,161,113,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8,12.216666666666667
1,2017-03-10 14:32:56,2017-03-10 14:43:32,2,1.2872,1,N,68,246,1,8.0,0.0,0.5,1.75,0.0,0.3,10.55,10.6
2,2017-03-10 14:32:56,2017-03-10 15:01:59,2,6.78998,1,N,238,158,1,19.5,0.0,0.5,4.06,0.0,0.3,24.36,29.05
2,2017-03-10 14:32:56,2017-03-10 14:44:35,1,2.8962,1,N,238,143,1,9.5,0.0,0.5,1.0,0.0,0.3,11.3,11.65
2,2017-03-10 14:32:56,2017-03-10 14:39:38,1,1.09412,1,N,87,231,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8,6.7
2,2017-03-10 14:32:57,2017-03-10 14:49:54,5,1.91471,1,N,162,186,1,11.0,0.0,0.5,2.36,0.0,0.3,14.16,16.950000000000006
2,2017-03-10 14:32:58,2017-03-10 14:38:36,1,1.0780299999999998,1,N,162,170,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3,5.633333333333334
2,2017-03-10 14:32:58,2017-03-10 14:39:02,1,0.8205899999999999,1,N,230,48,1,5.5,0.0,0.5,1.89,0.0,0.3,8.19,6.066666666666666
2,2017-03-10 14:32:58,2017-03-10 14:37:12,1,1.43201,1,N,41,151,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56,4.233333333333333
1,2017-03-10 14:32:59,2017-03-10 14:57:33,2,9.4931,1,N,261,37,1,22.5,0.0,0.5,4.65,0.0,0.3,27.95,24.566666666666666
1,2017-03-10 14:32:59,2017-03-10 14:51:52,1,2.0917,1,N,161,50,2,12.0,0.0,0.5,0.0,0.0,0.3,12.8,18.883333333333333
1,2017-03-10 14:32:59,2017-03-10 14:50:09,1,5.3096999999999985,1,N,68,237,1,14.0,0.0,0.5,2.95,0.0,0.3,17.75,17.166666666666668
1,2017-03-10 14:32:59,2017-03-10 14:40:24,1,2.7353,1,N,50,68,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3,7.416666666666668
2,2017-03-10 14:32:59,2017-03-10 14:40:53,1,3.9098699999999997,1,N,162,145,1,9.5,0.0,0.5,2.58,0.0,0.3,12.88,7.900000000000001
2,2017-03-10 14:32:59,2017-03-10 14:48:15,1,4.39257,1,N,237,24,1,12.5,0.0,0.5,2.66,0.0,0.3,15.96,15.26666666666667
2,2017-03-10 14:32:59,2017-03-10 14:35:23,6,0.65969,1,N,166,166,1,4.0,0.0,0.5,1.44,0.0,0.3,6.24,2.4
2,2017-03-10 14:32:59,2017-03-10 14:55:59,1,17.36111,1,N,138,229,1,31.0,0.0,0.5,7.47,5.54,0.3,44.81,23.0
2,2017-03-10 14:32:59,2017-03-10 14:45:48,1,3.26627,1,N,170,236,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8,12.816666666666665
1,2017-03-10 14:33:00,2017-03-10 14:45:01,1,1.7699,1,N,48,164,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3,12.016666666666667
1,2017-03-10 14:33:00,2017-03-10 14:59:10,1,7.2405,1,N,137,238,1,19.5,0.0,0.5,4.05,0.0,0.3,24.35,26.16666666666667
1,2017-03-10 14:33:00,2017-03-10 14:38:36,2,1.1263,1,N,236,237,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3,5.6
1,2017-03-10 14:33:00,2017-03-10 15:00:48,1,15.2855,1,N,138,161,2,30.5,0.0,0.5,0.0,5.54,0.3,36.84,27.8
1,2017-03-10 14:33:00,2017-03-10 14:41:32,1,1.9308,1,N,158,90,1,7.5,0.0,0.5,2.05,0.0,0.3,10.35,8.533333333333333
2,2017-03-10 14:33:00,2017-03-10 14:53:42,1,4.6982800000000005,1,N,144,68,1,15.0,0.0,0.5,3.16,0.0,0.3,18.96,20.7
2,2017-03-10 14:33:00,2017-03-10 14:37:09,1,0.9975799999999999,1,N,236,75,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8,4.15
1,2017-03-10 14:33:01,2017-03-10 14:47:44,1,2.4135,1,Y,234,161,1,10.5,0.0,0.5,2.25,0.0,0.3,13.55,14.716666666666667
1,2017-03-10 14:33:01,2017-03-10 14:43:32,1,1.609,1,N,230,161,1,7.5,0.0,0.5,1.0,0.0,0.3,9.3,10.516666666666667
1,2017-03-10 14:33:01,2017-03-10 14:41:53,1,1.4481,1,N,161,163,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36,8.866666666666667
1,2017-03-10 14:33:01,2017-03-10 14:38:30,1,1.7699,1,N,48,142,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8,5.4833333333333325
1,2017-03-10 14:33:01,2017-03-10 14:42:22,1,3.5398,1,N,229,262,1,9.0,0.0,0.5,1.95,0.0,0.3,11.75,9.35
2,2017-03-10 14:33:01,2017-03-10 15:01:14,1,16.34744,1,N,138,224,1,32.0,0.0,0.5,7.67,5.54,0.3,46.01,28.216666666666665
2,2017-03-10 14:33:01,2017-03-10 14:37:52,1,0.91713,1,N,234,100,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8,4.85
1,2017-03-10 14:33:02,2017-03-10 14:43:16,1,2.0917,1,N,237,142,1,8.5,0.0,0.5,1.85,0.0,0.3,11.15,10.233333333333333
2,2017-03-10 14:33:02,2017-03-10 14:39:50,1,1.4481,1,N,236,262,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8,6.8
1,2017-03-10 14:33:03,2017-03-10 14:49:35,1,4.1834,1,N,236,48,1,12.5,0.0,0.5,3.5,0.0,0.3,16.8,16.533333333333335
2,2017-03-10 14:33:03,2017-03-10 14:43:23,1,3.0571,1,N,230,236,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76,10.333333333333334
2,2017-03-10 14:33:03,2017-03-10 14:37:45,1,1.09412,1,N,231,249,1,5.0,0.0,0.5,1.16,0.0,0.3,6.96,4.7
2,2017-03-10 14:33:03,2017-03-10 14:39:51,1,0.6436000000000001,1,N,186,186,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56,6.8
2,2017-03-10 14:33:03,2017-03-10 14:41:56,4,2.23651,1,N,170,237,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96,8.883333333333333
2,2017-03-10 14:33:03,2017-03-10 14:50:55,2,9.52528,1,N,100,261,2,20.0,0.0,0.5,0.0,0.0,0.3,20.8,17.866666666666667
1,2017-03-10 14:33:04,2017-03-10 14:39:22,1,1.609,1,N,249,234,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8,6.3
1,2017-03-10 14:33:05,2017-03-10 14:50:34,1,3.8616,1,N,234,142,2,12.5,0.0,0.5,0.0,0.0,0.3,13.3,17.483333333333334
2,2017-03-10 14:33:05,2017-03-10 14:51:17,1,4.19949,1,N,237,50,2,13.5,0.0,0.5,0.0,0.0,0.3,14.3,18.2
1,2017-03-10 14:33:06,2017-03-10 14:39:35,1,1.1263,1,N,161,237,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8,6.4833333333333325
1,2017-03-10 14:33:06,2017-03-10 14:49:09,2,2.4135,1,N,161,48,2,11.0,0.0,0.5,0.0,0.0,0.3,11.8,16.05
2,2017-03-10 14:33:06,2017-03-10 14:39:26,1,1.68945,1,N,236,239,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3,6.333333333333332
1,2017-03-10 14:33:07,2017-03-10 14:57:35,1,7.4014,1,N,233,24,1,18.5,0.0,0.5,2.0,0.0,0.3,21.3,24.466666666666665
1,2017-03-10 14:33:07,2017-03-10 15:31:10,1,25.5831,1,N,146,132,1,51.0,0.0,0.5,12.95,0.0,0.3,64.75,58.05
2,2017-03-10 14:33:07,2017-03-10 14:37:32,1,0.93322,1,N,261,261,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3,4.416666666666667
2,2017-03-10 14:33:07,2017-03-10 14:38:58,1,1.19066,1,N,233,162,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56,5.85
2,2017-03-10 14:33:07,2017-03-10 14:37:57,2,1.57682,1,N,125,113,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3,4.833333333333333
1,2017-03-10 14:33:08,2017-03-10 14:48:43,1,3.8616,1,N,232,234,1,12.0,0.0,0.5,3.2,0.0,0.3,16.0,15.583333333333336
2,2017-03-10 14:33:08,2017-03-10 15:10:17,6,7.803649999999998,1,N,166,141,1,24.5,0.0,0.5,5.06,0.0,0.3,30.36,37.15
2,2017-03-10 14:33:08,2017-03-10 14:46:54,1,3.25018,1,N,186,79,2,10.5,0.0,0.5,0.0,0.0,0.3,11.3,13.766666666666667
1,2017-03-10 14:33:09,2017-03-10 14:36:46,1,0.6436000000000001,1,N,87,261,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3,3.6166666666666663
1,2017-03-10 14:33:09,2017-03-10 14:47:35,3,3.0571,1,N,107,249,2,10.5,0.0,0.5,0.0,0.0,0.3,11.3,14.433333333333335
1,2017-03-10 14:33:09,2017-03-10 14:39:56,1,1.9308,1,N,233,140,1,6.5,0.0,0.5,1.45,0.0,0.3,8.75,6.783333333333332
1,2017-03-10 14:33:09,2017-03-10 14:50:03,1,9.1713,1,N,239,243,1,19.5,0.0,0.5,2.0,0.0,0.3,22.3,16.900000000000002
2,2017-03-10 14:33:09,2017-03-10 14:42:14,1,1.9308,1,N,140,229,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96,9.083333333333334
2,2017-03-10 14:33:09,2017-03-10 14:45:33,6,2.05952,1,N,43,233,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76,12.4
1,2017-03-10 14:33:10,2017-03-10 14:37:45,1,0.8045,1,N,236,141,1,5.0,0.0,0.5,1.45,0.0,0.3,7.25,4.583333333333333
2,2017-03-10 14:33:10,2017-03-10 14:41:07,5,1.35156,1,N,161,237,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3,7.950000000000001
2,2017-03-10 14:33:10,2017-03-10 14:44:04,2,3.34672,1,N,161,239,1,9.5,0.0,0.5,2.06,0.0,0.3,12.36,10.9
2,2017-03-10 14:33:10,2017-03-10 14:42:51,4,1.59291,1,N,100,161,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3,9.683333333333334
1,2017-03-10 14:33:11,2017-03-10 14:41:58,1,2.5744,1,N,144,90,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8,8.783333333333333
1,2017-03-10 14:33:11,2017-03-10 14:53:21,1,2.4135,1,N,233,100,2,13.0,0.0,0.5,0.0,0.0,0.3,13.8,20.166666666666668
1,2017-03-10 14:33:11,2017-03-10 14:37:38,1,0.9654,1,N,170,170,1,5.0,0.0,0.5,0.87,0.0,0.3,6.67,4.45
1,2017-03-10 14:33:11,2017-03-10 14:54:54,1,12.3893,1,N,236,87,1,24.0,0.0,0.5,4.95,0.0,0.3,29.75,21.716666666666665
2,2017-03-10 14:33:11,2017-03-10 15:18:57,1,28.704559999999997,2,N,132,230,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34,45.76666666666666
2,2017-03-10 14:33:11,2017-03-10 14:38:59,2,1.4641899999999999,1,N,262,140,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16,5.8
2,2017-03-10 14:33:12,2017-03-10 14:43:24,1,2.42959,1,N,263,229,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3,10.2
1,2017-03-10 14:33:13,2017-03-10 14:45:25,3,3.7007,1,N,236,42,1,10.5,0.0,0.5,1.0,0.0,0.3,12.3,12.2
1,2017-03-10 14:33:13,2017-03-10 14:44:10,1,3.0571,1,N,163,236,1,10.0,0.0,0.5,2.15,0.0,0.3,12.95,10.95
1,2017-03-10 14:33:13,2017-03-10 15:05:36,2,9.4931,1,N,261,230,3,26.5,0.0,0.5,0.0,0.0,0.3,27.3,32.38333333333334
2,2017-03-10 14:33:13,2017-03-10 14:44:18,2,1.609,1,N,107,186,1,8.0,0.0,0.5,2.2,0.0,0.3,11.0,11.083333333333336
