VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2017-03-10 14:25:54,2017-03-10 14:41:58,2,2.33,1,N,238,237,1,12.0,0.0,0.5,2.0,0.0,0.3,14.8
2,2017-03-10 14:25:54,2017-03-11 13:36:35,6,2.05,1,N,158,148,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3
1,2017-03-10 14:25:55,2017-03-10 14:34:26,1,2.0,1,N,79,162,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8
1,2017-03-10 14:25:55,2017-03-10 14:33:42,1,0.8,1,N,236,140,1,6.5,0.0,0.5,1.0,0.0,0.3,8.3
1,2017-03-10 14:25:55,2017-03-10 14:37:52,1,1.9,1,N,229,236,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3
1,2017-03-10 14:25:55,2017-03-10 14:48:37,2,1.9,1,N,79,158,2,15.0,0.0,0.5,0.0,0.0,0.3,15.8
1,2017-03-10 14:25:55,2017-03-10 14:37:48,1,1.9,1,N,237,262,1,9.5,0.0,0.5,2.55,0.0,0.3,12.85
1,2017-03-10 14:25:55,2017-03-10 14:41:49,1,2.4,1,N,140,161,2,12.0,0.0,0.5,0.0,0.0,0.3,12.8
2,2017-03-10 14:25:55,2017-03-10 15:15:41,1,18.99,2,N,166,132,1,52.0,0.0,0.5,11.67,5.54,0.3,70.01
2,2017-03-10 14:25:55,2017-03-10 15:01:29,1,16.96,3,N,230,1,1,67.0,0.0,0.0,16.46,15.0,0.3,98.76
2,2017-03-10 14:25:55,2017-03-10 14:42:53,1,3.12,1,N,100,236,1,13.5,0.0,0.5,3.58,0.0,0.3,17.88
1,2017-03-10 14:25:56,2017-03-10 14:35:46,1,1.9,1,N,162,107,1,9.0,0.0,0.5,1.95,0.0,0.3,11.75
1,2017-03-10 14:25:56,2017-03-10 14:41:06,4,2.0,1,N,239,230,2,11.0,0.0,0.5,0.0,0.0,0.3,11.8
1,2017-03-10 14:25:56,2017-03-10 14:31:22,1,0.7,1,N,48,142,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
2,2017-03-10 14:25:56,2017-03-11 13:30:50,6,1.92,1,N,236,74,1,7.0,0.5,0.5,1.66,0.0,0.3,9.96
1,2017-03-10 14:25:57,2017-03-10 14:30:44,1,0.7,1,N,142,142,1,5.5,0.0,0.5,1.25,0.0,0.3,7.55
1,2017-03-10 14:25:57,2017-03-10 14:40:59,2,1.4,1,N,68,113,2,10.5,0.0,0.5,0.0,0.0,0.3,11.3
2,2017-03-10 14:25:57,2017-03-10 14:44:03,1,2.08,1,N,140,142,2,12.0,0.0,0.5,0.0,0.0,0.3,12.8
2,2017-03-10 14:25:57,2017-03-10 14:30:06,1,0.73,1,N,142,143,1,5.0,0.0,0.5,1.16,0.0,0.3,6.96
2,2017-03-10 14:25:57,2017-03-10 14:35:46,1,3.15,1,N,209,224,1,12.0,0.0,0.5,2.56,0.0,0.3,15.36
1,2017-03-10 14:25:58,2017-03-10 14:49:08,1,3.4,1,N,186,144,1,17.0,0.0,0.5,4.45,0.0,0.3,22.25
1,2017-03-10 14:25:58,2017-03-10 14:44:04,1,1.5,1,N,239,236,1,12.0,0.0,0.5,2.56,0.0,0.3,15.36
2,2017-03-10 14:25:58,2017-03-10 14:31:57,1,1.1,1,N,141,262,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16
1,2017-03-10 14:25:59,2017-03-10 14:36:14,1,1.5,1,N,264,264,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3
2,2017-03-10 14:25:59,2017-03-10 14:48:16,1,3.0,1,N,236,234,1,15.5,0.0,0.5,3.26,0.0,0.3,19.56
2,2017-03-10 14:25:59,2017-03-10 14:31:06,1,0.82,1,N,144,113,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
2,2017-03-10 14:25:59,2017-03-10 14:38:13,1,5.99,1,N,170,261,1,18.0,0.0,0.5,3.76,0.0,0.3,22.56
2,2017-03-10 14:25:59,2017-03-10 14:35:34,1,0.99,1,N,142,162,1,7.5,0.0,0.5,2.08,0.0,0.3,10.38
2,2017-03-10 14:25:59,2017-03-10 14:33:02,1,1.17,1,N,90,113,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76
2,2017-03-10 14:25:59,2017-03-10 14:39:21,1,4.96,1,N,87,162,1,16.5,0.0,0.5,3.46,0.0,0.3,22.71
1,2017-03-10 14:26:00,2017-03-10 15:20:14,1,21.8,2,N,13,132,1,52.0,0.0,0.5,10.0,5.54,0.3,68.34
1,2017-03-10 14:26:00,2017-03-10 14:29:27,1,0.6,1,N,237,236,1,4.5,0.0,0.5,1.05,0.0,0.3,6.35
2,2017-03-10 14:26:00,2017-03-10 14:32:41,1,2.7,1,N,137,232,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3
2,2017-03-10 14:26:00,2017-03-10 14:33:41,1,1.33,1,N,161,107,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
2,2017-03-10 14:26:00,2017-03-10 14:38:48,2,1.61,1,N,246,162,1,9.5,0.0,0.5,2.58,0.0,0.3,12.88
1,2017-03-10 14:26:01,2017-03-10 14:53:49,1,2.7,1,N,100,239,2,18.0,0.0,0.5,0.0,0.0,0.3,18.8
1,2017-03-10 14:26:01,2017-03-10 14:52:41,1,13.6,3,N,90,1,1,57.0,0.0,0.0,10.0,10.5,0.3,77.8
2,2017-03-10 14:26:01,2017-03-10 14:35:29,1,1.29,1,N,237,262,1,8.0,0.0,0.5,1.0,0.0,0.3,9.8
2,2017-03-10 14:26:01,2017-03-10 14:50:42,1,5.28,1,N,48,7,1,20.5,0.0,0.5,0.0,0.0,0.3,21.3
2,2017-03-10 14:26:01,2017-03-10 14:31:46,1,0.72,1,N,161,162,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56
1,2017-03-10 14:26:02,2017-03-10 14:33:16,1,0.8,1,N,237,161,1,6.5,0.0,0.5,1.45,0.0,0.3,8.75
1,2017-03-10 14:26:02,2017-03-10 15:02:37,1,14.5,1,N,112,132,1,41.5,0.0,0.5,8.45,0.0,0.3,50.75
1,2017-03-10 14:26:02,2017-03-10 14:30:08,1,1.1,1,N,137,224,1,5.5,0.0,0.5,1.0,0.0,0.3,7.3
1,2017-03-10 14:26:02,2017-03-10 14:39:44,1,1.9,1,N,264,264,1,10.5,0.0,0.5,1.0,0.0,0.3,12.3
1,2017-03-10 14:26:02,2017-03-10 14:36:14,1,1.5,1,N,162,234,1,8.5,0.0,0.5,2.3,0.0,0.3,11.6
2,2017-03-10 14:26:02,2017-03-10 14:35:22,2,2.59,1,N,223,82,2,10.5,0.0,0.5,0.0,0.0,0.3,11.3
2,2017-03-10 14:26:02,2017-03-10 14:34:33,1,2.14,1,N,145,112,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8
2,2017-03-10 14:26:02,2017-03-10 14:30:01,1,0.5,1,N,229,162,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
1,2017-03-10 14:26:03,2017-03-10 14:36:49,1,1.3,1,N,263,237,1,8.5,0.0,0.5,1.85,0.0,0.3,11.15
1,2017-03-10 14:26:03,2017-03-10 14:45:22,3,3.8,1,N,13,50,1,16.5,0.0,0.5,3.45,0.0,0.3,20.75
1,2017-03-10 14:26:03,2017-03-10 14:29:22,1,0.4,1,N,68,249,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
1,2017-03-10 14:26:03,2017-03-10 14:50:08,1,3.8,1,N,164,238,1,17.5,0.0,0.5,2.0,0.0,0.3,20.3
2,2017-03-10 14:26:03,2017-03-10 14:36:57,1,1.61,1,N,164,79,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16
2,2017-03-10 14:26:03,2017-03-10 14:39:11,3,2.1,1,N,186,114,1,10.5,0.0,0.5,0.0,0.0,0.3,11.3
1,2017-03-10 14:26:04,2017-03-10 14:36:40,1,2.0,1,N,230,237,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8
2,2017-03-10 14:26:04,2017-03-10 14:55:00,1,7.89,1,N,186,65,1,27.0,0.0,0.5,5.56,0.0,0.3,33.36
1,2017-03-10 14:26:05,2017-03-10 14:32:36,1,1.8,1,N,233,140,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
1,2017-03-10 14:26:05,2017-03-10 14:41:59,1,2.5,1,N,238,152,1,12.5,0.0,0.5,2.65,0.0,0.3,15.95
1,2017-03-10 14:26:05,2017-03-10 14:48:43,1,2.5,1,N,43,164,2,15.0,0.0,0.5,0.0,0.0,0.3,15.8
2,2017-03-10 14:26:05,2017-03-10 14:41:10,2,1.2,1,N,233,100,2,10.5,0.0,0.5,0.0,0.0,0.3,11.3
2,2017-03-10 14:26:05,2017-03-10 14:43:56,2,2.26,1,N,79,68,1,12.0,0.0,0.5,2.56,0.0,0.3,15.36
2,2017-03-10 14:26:05,2017-03-10 14:50:59,1,4.7,1,N,211,142,2,19.5,0.0,0.5,0.0,0.0,0.3,20.3
1,2017-03-10 14:26:06,2017-03-10 14:28:09,1,0.2,1,N,239,238,2,3.5,0.0,0.5,0.0,0.0,0.3,4.3
2,2017-03-10 14:26:06,2017-03-10 14:31:25,2,0.75,1,N,163,229,1,5.0,0.0,0.5,1.2,0.0,0.3,7.0
2,2017-03-10 14:26:06,2017-03-10 14:39:25,1,1.65,1,N,158,79,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3
1,2017-03-10 14:26:07,2017-03-10 14:38:15,2,2.1,1,N,144,158,1,11.0,0.0,0.5,1.0,0.0,0.3,12.8
1,2017-03-10 14:26:07,2017-03-10 14:38:37,1,1.8,1,N,236,237,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8
1,2017-03-10 14:26:07,2017-03-10 14:36:50,2,1.9,1,N,144,68,1,9.5,0.0,0.5,2.05,0.0,0.3,12.35
1,2017-03-10 14:26:07,2017-03-10 14:36:16,1,1.7,1,N,263,229,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8
2,2017-03-10 14:26:07,2017-03-10 14:35:09,1,1.05,1,N,79,148,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
2,2017-03-10 14:26:07,2017-03-10 14:29:22,1,0.57,1,N,163,161,1,4.5,0.0,0.5,1.06,0.0,0.3,6.36
1,2017-03-10 14:26:08,2017-03-10 14:33:12,1,1.3,1,N,141,229,1,7.0,0.0,0.5,4.0,0.0,0.3,11.8
2,2017-03-10 14:26:08,2017-03-10 14:44:17,1,3.87,1,N,209,230,2,15.0,0.0,0.5,0.0,0.0,0.3,15.8
2,2017-03-10 14:26:08,2017-03-10 14:34:13,5,1.42,1,N,151,239,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
1,2017-03-10 14:26:09,2017-03-10 14:46:50,1,4.9,1,N,230,13,1,18.5,0.0,0.5,3.85,0.0,0.3,23.15
1,2017-03-10 14:26:09,2017-03-10 14:30:25,1,0.7,1,N,113,211,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
2,2017-03-10 14:26:09,2017-03-10 14:54:32,1,7.87,1,N,13,237,1,27.0,0.0,0.5,6.95,0.0,0.3,34.75
2,2017-03-10 14:26:09,2017-03-10 14:43:25,6,1.35,1,N,162,186,1,11.5,0.0,0.5,2.46,0.0,0.3,14.76
2,2017-03-10 14:26:09,2017-03-10 14:53:26,1,8.09,1,N,166,138,1,27.5,0.0,0.5,6.77,5.54,0.3,40.61
1,2017-03-10 14:26:10,2017-03-10 14:37:10,1,0.8,1,N,100,164,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
1,2017-03-10 14:26:10,2017-03-10 14:29:56,1,0.8,1,N,230,142,1,4.5,0.0,0.5,3.0,0.0,0.3,8.3
2,2017-03-10 14:26:10,2017-03-10 14:30:10,2,0.77,1,N,164,234,1,5.0,0.0,0.5,1.0,0.0,0.3,6.8
2,2017-03-10 14:26:10,2017-03-10 14:38:00,5,1.93,1,N,239,236,1,10.0,0.0,0.5,1.2,0.0,0.3,12.0
2,2017-03-10 14:26:11,2017-03-10 14:39:16,1,2.32,1,N,144,233,2,11.0,0.0,0.5,0.0,0.0,0.3,11.8
2,2017-03-10 14:26:11,2017-03-10 14:32:18,5,0.88,1,N,262,141,1,6.0,0.0,0.5,2.2,0.0,0.3,9.0
2,2017-03-10 14:26:11,2017-03-10 14:51:47,1,6.07,1,N,114,52,1,22.0,0.0,0.5,4.56,0.0,0.3,27.36
2,2017-03-10 14:26:11,2017-03-11 13:51:06,6,12.69,1,N,164,14,1,35.5,0.5,0.5,7.0,5.54,0.3,49.34
1,2017-03-10 14:26:12,2017-03-10 14:40:50,1,2.6,1,N,231,33,2,11.0,0.0,0.5,0.0,0.0,0.3,11.8
1,2017-03-10 14:26:12,2017-03-10 14:40:32,1,1.3,1,N,164,161,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8
2,2017-03-10 14:26:12,2017-03-10 15:27:47,1,18.87,2,N,166,132,1,52.0,0.0,0.5,11.67,5.54,0.3,70.01
1,2017-03-10 14:26:13,2017-03-10 14:34:02,1,2.7,1,N,87,4,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8
1,2017-03-10 14:26:13,2017-03-10 14:34:42,1,0.9,1,N,237,237,1,7.0,0.0,0.5,2.3,0.0,0.3,10.1
2,2017-03-10 14:26:13,2017-03-10 14:31:41,2,0.42,1,N,162,161,1,5.0,0.0,0.5,1.45,0.0,0.3,7.25
1,2017-03-10 14:26:14,2017-03-10 14:33:21,1,1.4,1,N,163,236,1,7.5,0.0,0.5,1.0,0.0,0.3,9.3
2,2017-03-10 14:26:14,2017-03-10 14:35:10,1,1.32,1,N,143,246,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
2,2017-03-10 14:26:14,2017-03-10 14:39:57,6,1.91,1,N,239,163,2,10.5,0.0,0.5,0.0,0.0,0.3,11.3
2,2017-03-10 14:26:14,2017-03-10 14:56:58,1,10.75,1,N,138,65,2,32.5,0.0,0.5,0.0,0.0,0.3,33.3
1,2017-03-10 14:26:15,2017-03-10 14:37:58,1,1.9,1,N,236,161,1,10.0,0.0,0.5,2.15,0.0,0.3,12.95
1,2017-03-10 14:26:15,2017-03-10 14:31:12,2,0.9,1,N,79,114,1,5.5,0.0,0.5,1.85,0.0,0.3,8.15
2,2017-03-10 14:26:15,2017-03-10 15:29:11,1,19.68,2,N,166,132,1,52.0,0.0,0.5,11.67,5.54,0.3,70.01
2,2017-03-10 14:26:15,2017-03-10 14:33:21,5,1.03,1,N,148,4,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
2,2017-03-10 14:26:15,2017-03-10 14:33:06,5,0.95,1,N,43,237,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76
2,2017-03-10 14:26:15,2017-03-10 14:34:28,6,1.2,1,N,116,166,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
1,2017-03-10 14:26:16,2017-03-10 14:40:32,1,1.4,1,N,164,163,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8
1,2017-03-10 14:26:16,2017-03-10 14:37:36,1,1.8,1,N,151,74,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3
2,2017-03-10 14:26:16,2017-03-10 14:29:54,1,0.54,1,N,100,186,1,4.5,0.0,0.5,1.32,0.0,0.3,6.62
2,2017-03-10 14:26:16,2017-03-10 14:41:50,1,2.5,1,N,166,239,2,12.0,0.0,0.5,0.0,0.0,0.3,12.8
2,2017-03-10 14:26:16,2017-03-10 14:37:53,1,1.27,1,N,113,68,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3
2,2017-03-10 14:26:16,2017-03-10 14:40:31,1,5.67,1,N,170,13,2,18.0,0.0,0.5,0.0,0.0,0.3,18.8
2,2017-03-10 14:26:16,2017-03-10 14:38:37,1,1.55,1,N,137,161,1,9.5,0.0,0.5,2.06,0.0,0.3,12.36
1,2017-03-10 14:26:17,2017-03-10 14:31:26,1,1.1,1,N,170,107,1,6.0,0.0,0.5,2.0,0.0,0.3,8.8
1,2017-03-10 14:26:17,2017-03-10 14:36:17,1,2.1,1,N,161,239,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3
1,2017-03-10 14:26:17,2017-03-10 14:29:54,1,0.6,1,N,151,151,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
2,2017-03-10 14:26:17,2017-03-10 14:49:49,2,3.91,1,N,113,142,1,17.0,0.0,0.5,4.45,0.0,0.3,22.25
2,2017-03-10 14:26:17,2017-03-10 14:36:17,2,1.05,1,N,107,164,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
2,2017-03-10 14:26:17,2017-03-10 14:34:00,2,1.31,1,N,239,142,1,7.5,0.0,0.5,1.7,0.0,0.3,10.0
2,2017-03-10 14:26:17,2017-03-10 14:38:05,1,1.0,1,N,48,170,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3
1,2017-03-10 14:26:18,2017-03-10 14:36:46,1,2.4,1,N,262,233,1,10.0,0.0,0.5,1.2,0.0,0.3,12.0
1,2017-03-10 14:26:18,2017-03-10 14:32:21,1,0.5,1,N,24,166,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
1,2017-03-10 14:26:19,2017-03-10 14:47:30,1,3.5,1,N,13,100,1,16.5,0.0,0.5,2.0,0.0,0.3,19.3
2,2017-03-10 14:26:19,2017-03-10 14:38:49,1,0.95,1,N,186,246,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8
2,2017-03-10 14:26:19,2017-03-10 14:42:28,1,1.22,1,N,68,142,1,11.5,0.0,0.5,3.08,0.0,0.3,15.38
2,2017-03-10 14:26:19,2017-03-10 14:31:38,5,0.67,1,N,162,170,1,5.5,0.0,0.5,1.0,0.0,0.3,7.3
2,2017-03-10 14:26:19,2017-03-10 14:35:20,2,1.42,1,N,238,143,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
2,2017-03-10 14:26:19,2017-03-10 14:47:17,6,2.15,1,N,234,230,2,14.0,0.0,0.5,0.0,0.0,0.3,14.8
2,2017-03-10 14:26:19,2017-03-10 14:37:08,1,0.92,1,N,100,100,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
2,2017-03-10 14:26:20,2017-03-10 14:34:08,1,0.93,1,N,231,13,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
2,2017-03-10 14:26:20,2017-03-10 14:47:31,1,3.32,1,N,186,231,2,15.0,0.0,0.5,0.0,0.0,0.3,15.8
1,2017-03-10 14:26:21,2017-03-10 14:48:41,1,6.2,1,N,145,66,1,20.5,0.0,0.5,5.7,0.0,0.3,27.0
1,2017-03-10 14:26:21,2017-03-10 14:31:11,1,0.9,1,N,75,74,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
1,2017-03-10 14:26:21,2017-03-10 14:44:34,1,2.4,1,N,170,140,1,13.0,0.0,0.5,1.38,0.0,0.3,15.18
2,2017-03-10 14:26:21,2017-03-10 14:40:27,2,2.03,1,N,170,211,1,10.5,0.0,0.5,1.0,0.0,0.3,12.3
2,2017-03-10 14:26:21,2017-03-10 14:34:09,3,0.91,1,N,249,246,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36
2,2017-03-10 14:26:22,2017-03-10 14:30:45,1,0.58,1,N,75,236,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
1,2017-03-10 14:26:23,2017-03-10 15:14:54,2,18.5,2,N,132,148,2,52.0,0.0,0.5,0.0,0.0,0.3,52.8
2,2017-03-10 14:26:23,2017-03-10 14:49:33,1,2.94,1,N,230,144,1,16.0,0.0,0.5,3.36,0.0,0.3,20.16
2,2017-03-10 14:26:23,2017-03-10 14:35:46,1,1.11,1,N,164,162,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96
1,2017-03-10 14:26:24,2017-03-10 14:52:26,1,5.6,1,N,161,223,2,21.5,0.0,0.5,0.0,0.0,0.3,22.3
1,2017-03-10 14:26:24,2017-03-10 14:31:29,1,0.5,1,N,170,170,1,5.0,0.0,0.5,1.15,0.0,0.3,6.95
1,2017-03-10 14:26:24,2017-03-10 14:37:17,1,0.9,1,N,230,229,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
1,2017-03-10 14:26:24,2017-03-10 14:44:00,2,2.4,1,N,236,164,2,13.0,0.0,0.5,0.0,0.0,0.3,13.8
2,2017-03-10 14:26:24,2017-03-10 14:28:16,1,0.6,2,N,132,132,2,52.0,0.0,0.5,0.0,0.0,0.3,52.8
2,2017-03-10 14:26:24,2017-03-10 14:54:31,1,5.02,1,N,4,143,1,21.5,0.0,0.5,2.7,0.0,0.3,25.0
2,2017-03-10 14:26:25,2017-03-10 14:45:19,1,2.27,1,N,238,140,1,13.5,0.0,0.5,0.1,0.0,0.3,14.4
2,2017-03-10 14:26:25,2017-03-10 14:31:13,1,1.04,1,N,141,263,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56
2,2017-03-10 14:26:25,2017-03-10 14:49:01,1,3.19,1,N,114,161,2,16.0,0.0,0.5,0.0,0.0,0.3,16.8
2,2017-03-10 14:26:25,2017-03-10 14:35:34,1,1.56,1,N,238,43,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16
1,2017-03-10 14:26:27,2017-03-10 14:29:03,2,0.5,1,N,140,229,1,4.0,0.0,0.5,1.4,0.0,0.3,6.2
2,2017-03-10 14:26:27,2017-03-10 14:42:30,1,3.19,1,N,144,40,1,14.0,0.0,0.5,2.96,0.0,0.3,17.76
1,2017-03-10 14:26:28,2017-03-10 14:34:49,1,0.7,1,N,90,113,1,6.5,0.0,0.5,1.0,0.0,0.3,8.3
1,2017-03-10 14:26:28,2017-03-10 14:36:34,1,1.1,1,N,114,90,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
1,2017-03-10 14:26:28,2017-03-10 14:42:50,1,1.3,1,N,161,246,2,11.5,0.0,0.5,0.0,0.0,0.3,12.3
2,2017-03-10 14:26:28,2017-03-10 14:34:36,1,1.63,1,N,231,158,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
1,2017-03-10 14:26:29,2017-03-10 14:42:17,2,1.4,1,N,186,170,2,10.5,0.0,0.5,0.0,0.0,0.3,11.3
2,2017-03-10 14:26:29,2017-03-10 14:41:43,5,1.34,1,N,163,239,1,10.5,0.0,0.5,2.26,0.0,0.3,13.56
2,2017-03-10 14:26:29,2017-03-10 14:33:53,1,1.12,1,N,143,50,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
2,2017-03-10 14:26:29,2017-03-10 14:39:30,2,0.74,1,N,230,100,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76
2,2017-03-10 14:26:29,2017-03-10 14:42:14,1,0.85,1,N,162,48,1,10.5,0.0,0.5,2.82,0.0,0.3,14.12
2,2017-03-10 14:26:29,2017-03-10 14:47:02,6,3.54,1,N,141,41,1,15.5,0.0,0.5,1.5,0.0,0.3,17.8
2,2017-03-10 14:26:29,2017-03-10 14:38:52,1,0.82,1,N,68,164,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
2,2017-03-10 14:26:29,2017-03-10 14:33:16,2,1.37,1,N,164,113,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
1,2017-03-10 14:26:30,2017-03-10 15:16:44,1,18.4,2,N,132,144,1,52.0,0.0,0.5,10.55,0.0,0.3,63.35
2,2017-03-10 14:26:30,2017-03-10 15:00:04,5,5.79,1,N,68,43,1,26.0,0.0,0.5,5.36,0.0,0.3,32.16
2,2017-03-10 14:26:30,2017-03-10 15:01:02,2,10.02,1,N,230,138,2,34.5,0.0,0.5,0.0,5.54,0.3,40.84
2,2017-03-10 14:26:30,2017-03-10 14:41:36,2,3.84,1,N,48,13,1,14.5,0.0,0.5,3.82,0.0,0.3,19.12
2,2017-03-10 14:26:30,2017-03-10 14:32:09,1,1.37,1,N,234,125,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16
1,2017-03-10 14:26:31,2017-03-10 14:36:42,1,1.0,1,Y,68,186,1,8.0,0.0,0.5,1.75,0.0,0.3,10.55
1,2017-03-10 14:26:31,2017-03-10 14:33:38,1,2.1,1,N,246,143,3,8.5,0.0,0.5,0.0,0.0,0.3,9.3
1,2017-03-10 14:26:31,2017-03-10 14:55:46,2,6.4,1,N,137,129,2,24.0,0.0,0.5,0.0,0.0,0.3,24.8
1,2017-03-10 14:26:31,2017-03-10 14:36:40,1,0.8,1,N,186,164,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
1,2017-03-10 14:26:31,2017-03-10 14:40:30,1,5.6,1,N,87,170,1,18.0,0.0,0.5,3.75,0.0,0.3,22.55
2,2017-03-10 14:26:31,2017-03-10 14:40:29,1,1.3,1,N,163,100,1,10.0,0.0,0.5,3.24,0.0,0.3,14.04
2,2017-03-10 14:26:31,2017-03-10 14:35:10,1,1.46,1,N,68,68,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
2,2017-03-10 14:26:31,2017-03-10 14:33:39,1,1.37,1,N,234,158,1,7.0,0.0,0.5,1.0,0.0,0.3,8.8
2,2017-03-10 14:26:31,2017-03-10 14:32:06,1,0.81,1,N,239,142,1,5.5,0.0,0.5,1.89,0.0,0.3,8.19
1,2017-03-10 14:26:32,2017-03-10 14:35:43,1,1.3,1,N,107,90,1,8.0,0.0,0.5,2.6,0.0,0.3,11.4
1,2017-03-10 14:26:32,2017-03-10 14:57:47,1,14.8,1,N,261,138,1,41.0,0.0,0.5,9.45,5.54,0.3,56.79
2,2017-03-10 14:26:32,2017-03-10 15:08:08,6,17.62,2,N,132,170,1,52.0,0.0,0.5,11.67,5.54,0.3,70.01
2,2017-03-10 14:26:32,2017-03-10 15:11:58,1,16.61,2,N,162,132,1,52.0,0.0,0.5,11.67,5.54,0.3,70.01
2,2017-03-10 14:26:33,2017-03-10 14:43:59,1,2.43,1,N,239,161,1,13.0,0.0,0.5,2.76,0.0,0.3,16.56
2,2017-03-10 14:26:33,2017-03-10 14:30:58,2,0.52,1,N,263,262,1,5.0,0.0,0.5,1.16,0.0,0.3,6.96
1,2017-03-10 14:26:34,2017-03-10 14:41:01,1,2.2,1,N,229,143,1,11.5,0.0,0.5,2.46,0.0,0.3,14.76
1,2017-03-10 14:26:34,2017-03-10 14:35:43,1,1.8,1,N,170,79,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3
2,2017-03-10 14:26:34,2017-03-10 15:19:24,1,18.7,2,N,132,48,1,52.0,0.0,0.5,11.67,5.54,0.3,70.01
2,2017-03-10 14:26:34,2017-03-10 14:33:32,1,1.53,1,N,50,143,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96
2,2017-03-10 14:26:34,2017-03-10 14:37:03,2,0.97,1,N,48,163,1,8.0,0.0,0.5,2.0,0.0,0.3,10.8
2,2017-03-10 14:26:34,2017-03-10 14:28:45,1,0.5,1,N,137,107,1,3.5,0.0,0.5,0.86,0.0,0.3,5.16
1,2017-03-10 14:26:35,2017-03-10 15:00:09,2,6.4,1,N,236,244,1,26.0,0.0,0.5,5.35,0.0,0.3,32.15
2,2017-03-10 14:26:35,2017-03-10 14:36:14,5,0.89,1,N,236,262,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96
2,2017-03-10 14:26:35,2017-03-10 14:35:47,1,1.96,1,N,246,231,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76
2,2017-03-10 14:26:35,2017-03-10 14:30:46,1,0.83,1,N,113,114,1,5.0,0.0,0.5,1.16,0.0,0.3,6.96
2,2017-03-10 14:26:35,2017-03-10 14:44:27,5,3.5,1,N,230,166,1,15.0,0.0,0.5,3.95,0.0,0.3,19.75
